ID_FICHE,CAT_BISSON,TYPE_CAT_BISSON,LIEN_FTP,CIV_DE,CIV_A,TYPE_VOIE,LIEN_VOIE,NOM_VOIE,ORIENT_VOIE,ADRESSE,NOTE,DEMOLI,NOM_INDICATIF,STATUT_INV_PRE_40_2025,ID_IMM_INV,ID_UEV,NUM_UEV,MATRICULE_83,X,Y,LNG,LAT
1_107,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/6_place_duchastel_CAT_1.pdf,6,6,place,,Duchastel,,6-6 place Duchastel ,,Non,,Analyse en cours,i663-OUT-3035181,5076239,279598,9641-65-6498-5-000-0000,296652.3918837814,5041597.502988121,-73.604282,45.5142495
1_329,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/754_56_avenue_wiseman_CAT_1.pdf,754,756,avenue,,Wiseman,,754-756 avenue Wiseman ,,Non,maison Pierre-Paquet,Retenu Inventaire pre 1940,i663-OUT-3034396,3037760,60232,9542-91-1289-9-000-0000,295911.39621527726,5042190.059139701,-73.6137768,45.5195725
1_272,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/422_boul_saint_joseph_CAT_1.pdf,422,422,boulevard,,Saint-Joseph,,422-422 boulevard Saint-Joseph ,,Non,église Saint Giles Presbyterian,Retenu Inventaire pre 1940,i663-OUT-3035603,3039525,9646,9741-39-5441-9-000-0000,297348.846957634,5041944.921539877,-73.5953733,45.5173835
1_326,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/738_40_avenue_wiseman_CAT_1.pdf,738,740,avenue,,Wiseman,,738-740 avenue Wiseman ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3034393-001,3118536,60235,9542-91-4667-3-001-0002,295945.3876397744,5042167.895995987,-73.6133413,45.5193735
1_273,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/439_boul_saint_joseph_CAT_1.pdf,439,439,boulevard,,Saint-Joseph,,439-439 boulevard Saint-Joseph ,,Non,maison W.-Duquette,Retenu Inventaire pre 1940,i663-OUT-3035623,3039545,279544,9741-28-4483-5-000-0000,297244.7866180024,5041885.652062336,-73.5967043365358,45.51684905
1_327,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/742_44_avenue_wiseman_CAT_1.pdf,742,744,avenue,,Wiseman,,742-744 avenue Wiseman ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3034394-001,3037756,60234,9542-91-3474-5-000-0000,295935.45234014705,5042174.855716112,-73.6134686,45.519436
1_208,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/1525_75_boul_mont_royal_CAT_1.pdf,1525,1575,boulevard,du,Mont-Royal,,1525-1575 boulevard du Mont-Royal ,,Non,,Post 1940,i663-OUT-3035029-001,,,,296124.6029720605,5041207.35163695,-73.6110303039209,45.5107323961594
1_324,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/672_avenue_wiseman_CAT_1.pdf,672,672,avenue,,Wiseman,,672-672 avenue Wiseman ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3034381,3037730,277154,9642-01-4700-9-000-0000,296051.03172055027,5042104.514228135,-73.6119879,45.5188045
1_271,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/420_boul_saint_joseph_CAT_1.pdf,420,420,boulevard,,Saint-Joseph,,420-420 boulevard Saint-Joseph ,,Non,maison Samuel-Eidlow,Retenu Inventaire pre 1940,i663-OUT-3035599,3039521,453757,9741-39-6683-5-000-0000,297368.69764982624,5041983.482655535,-73.5951198,45.5177307
1_325,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/676_avenue_wiseman_CAT_1.pdf,676,676,avenue,,Wiseman,,676-676 avenue Wiseman ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3034383,3037734,277152,9642-01-4105-1-000-0000,296043.2570313407,5042109.1703515155,-73.6120875,45.5188463
1_322,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/664_avenue_wiseman_CAT_1.pdf,664,664,avenue,,Wiseman,,664-664 avenue Wiseman ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3034378,3037724,258540,9642-00-6193-7-000-0000,296064.2779819164,5042096.294300892,-73.6118182,45.5187307
1_323,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/668_avenue_wiseman_CAT_1.pdf,668,668,avenue,,Wiseman,,668-668 avenue Wiseman ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3034379,3037726,277155,9642-00-5497-3-000-0000,296056.4332241617,5042101.139428118,-73.6119187,45.5187742
2_003,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/400_avenue_Atlantic_CAT_2.pdf?csf=1&web=1&e=g20IfM,400,400,avenue,,Atlantic,,400-400 avenue Atlantic ,,Non,édifice Atlantic,Retenu Inventaire pre 1940,i663-OUT-3027735,3030098,474563,9543-70-1637-1-000-0000,295720.7636667898,5043041.85500637,-73.616232731476,45.5272348259844
1_058,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/420_Avenue_Champagneur_CAT_1.pdf,420,420,avenue,,Champagneur,,420-420 avenue Champagneur ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3031484-001,3034441,277701,9642-40-9863-8-000-0000,296501.9521262643,5042066.168207726,-73.6062154228601,45.5184649601601
1_056,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/25_Avenue_de_la_Brunante_CAT_1.pdf,25,25,avenue,de la,Brunante,,25-25 avenue de la Brunante ,,Non,maison J.-Donat-Langelier,Retenu Inventaire pre 1940,i663-OUT-3035750,5033758,279503,9541-60-8902-7-000-0000,295694.3183724245,5041008.909492827,-73.6165335177013,45.508941248886
1_137,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/135_Avenue_De_l_Epée_CAT_1.pdf,135,139,avenue,de l',Épée,,135-139 avenue de l'Épée ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3028223,3030768,395900,9741-09-7553-2-000-0000,297073.2229031328,5041950.046310615,-73.598901309516,45.5174266147342
1_138,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/141_Avenue_De_l_Epée_CAT_1.pdf,141,145,avenue,de l',Épée,,141-145 avenue de l'Épée ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3028225,3030770,404933,9741-09-6957-6-000-0000,297067.5444541788,5041954.633268122,-73.5989740648571,45.5174678270337
1_139,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/147_Avenue_De_l_Ep%C3%A9e_CAT_1.pdf?csf=1&web=1&e=eWEcwq,147,151,avenue,de l',Épée,,147-151 avenue de l'Épée ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3028227,3030772,395899,9741-09-6360-3-000-0000,297060.4626253478,5041958.131520918,-73.5990647661148,45.5174992271161
1_140,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/153_Avenue_De_l_Epée_CAT_1.pdf,153,157,avenue,de l',Épée,,153-157 avenue de l'Épée ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3028228,3030773,395898,9741-09-5665-6-000-0000,297054.319352145,5041961.800420192,-73.5991434568284,45.5175321730977
1_147,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/255_Avenue_De_l_Epée_CAT_1.pdf,255,255,avenue,de l',Épée,,255-255 avenue de l'Épée ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3028256,3030801,277987,9642-90-3642-7-000-0000,296933.0750296296,5042039.785860571,-73.6006966137662,45.5182325592687
1_148,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/297_Avenue_De_l_Epée_CAT_1.pdf,297,297,avenue,de l',Épée,,297-297 avenue de l'Épée ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3028308,3030854,277971,9642-81-1220-3-000-0000,296809.7829493798,5042116.064836171,-73.6022759929759,45.5189175453006
1_141,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/178_Avenue_De_l_Epée_CAT_1.pdf,178,178,avenue,de l',Épée,,178-178 avenue de l'Épée ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3028234,3030779,277992,9741-09-2136-1-000-0000,297023.68830937025,5041939.70170131,-73.5995351780283,45.5173329791641
1_142,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/182_Avenue_De_l_Epée_CAT_1.pdf,182,182,avenue,de l',Épée,,182-182 avenue de l'Épée ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3028237,3030782,351211,9741-09-1639-5-000-0000,297017.8863291232,5041943.029307629,-73.5996094948905,45.5173628575434
1_143,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/186_Avenue_De_l_Epée_CAT_1.pdf,186,186,avenue,de l',Épée,,186-186 avenue de l'Épée ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3028242,3030787,277991,9741-09-1043-0-000-0000,297011.9137023983,5041947.039499858,-73.5996860069151,45.5173988761449
1_144,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/190_Avenue_De_l_Epée_CAT_1.pdf,190,190,avenue,de l',Épée,,190-190 avenue de l'Épée ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3028246,3030791,277990,9741-09-0447-4-000-0000,297006.7943080627,5041950.11113646,-73.5997515829143,45.517426458739
1_145,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/194_Avenue_De_l_Ep%C3%A9e_CAT_1.pdf?csf=1&web=1&e=ZPAMk9,194,194,avenue,de l',Épée,,194-194 avenue de l'Épée ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3028250,3030795,277989,9641-99-9850-3-000-0000,297000.82168133784,5041953.524066017,-73.5998280856125,45.5174571028401
1_146,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/196_Avenue_De_l_Epée_CAT_1.pdf,196,196,avenue,de l',Épée,,196-196 avenue de l'Épée ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3028252,3030797,355090,9641-99-9155-7-000-0000,296994.2517919404,5041957.448935008,-73.5999122413938,45.5174923468361
1_149,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/350_Avenue_De_l_Epée_CAT_1.pdf,350,350,avenue,de l',Épée,,350-350 avenue de l'Épée ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3028345,3030892,277958,9642-61-9639-8-000-0000,296695.36448597873,5042146.48257085,-73.6037410672849,45.5191899352763
1_150,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/716_Avenue_De_l_Epée_CAT_1.pdf,716,716,avenue,de l',Épée,,716-716 avenue de l'Épée ,,Non,appartements Roy,Retenu Inventaire pre 1940,i663-OUT-3028395,3111554,447663,9642-14-8066-4-002-0004,296182.74246650445,5042472.3320203135,-73.6103084563358,45.5221159068168
1_106,1,Bâtiment remarquable,,1830,1830,avenue,,Ducharme,,1830-1830 avenue Ducharme ,FiCHE INTROUVABLE OUTREMONT.,Non,,Retenu Inventaire pre 1940,i663-OUT-3032175,3035168,277618,9541-26-4361-1-000-0000,295247.1235764637,5041667.473410556,-73.6222694860293,45.5148612857831
1_116,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/5230_Avenue_Durocher_CAT_1.pdf,5230,5230,avenue,,Durocher,,5230-5230 avenue Durocher ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3029974,3032889,342345,9742-01-2010-3-000-0000,297023.2182713697,5042116.473030603,-73.5995439990928,45.518923631776
1_130,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/20_Avenue_Elmwood_CAT_1.pdf,20,20,avenue,,Elmwood,,20-20 avenue Elmwood ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3030336,3033261,277854,9642-80-0184-4-000-0000,296795.4027711557,5042084.716577065,-73.6024595491825,45.5186352964588
1_157,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/815_Avenue_Hartland_CAT_1.pdf,815,815,avenue,,Hartland,,815-815 avenue Hartland ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3032470,3035490,359218,9541-48-7104-6-000-0000,295469.5624184728,5041797.432965257,-73.6194249194373,45.5160337245622
1_179,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/49_Avenue_Maplewood_CAT_1.pdf,49,49,avenue,,Maplewood,,49-49 avenue Maplewood ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3034799-001,3038357,279746,9741-17-6437-2-000-0000,297166.2466462857,5041738.816244435,-73.5977073351728,45.5155269076538
1_210,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/43_Avenue_Nelson_CAT_1.pdf,43,43,avenue,,Nelson,,43-43 avenue Nelson ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3035063-001,3038736,60200,9741-49-8816-8-000-0000,297484.91504934005,5041906.713060346,-73.5936310872279,45.5170411258118
1_220,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/760_Avenue_Outremont_CAT_1.pdf,760,760,avenue,,Outremont,,760-760 avenue Outremont ,,Non,église Sainte-Madeleine,Retenu Inventaire pre 1940,i663-OUT-3033197-001,3115992,9669,9542-92-7254-5-000-0000,295963.73083462997,5042252.881187099,-73.6131080351032,45.5201384622997
1_240,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/838_Avenue_Pratt_CAT_1.pdf,838,838,avenue,,Pratt,,838-838 avenue Pratt ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3033384,3036435,342290,9541-26-7842-7-000-0000,295281.90031892085,5041646.6498225685,-73.6218239671357,45.5146743825561
1_246,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/1080_Avenue_Pratt_CAT_1.pdf,1080,1080,avenue,,Pratt,,1080-1080 avenue Pratt ,,Non,,Post 1940,i663-OUT-3033467-001,3036518,475008,9441-98-8327-0-000-0000,294979.013012803,5041840.972796003,-73.6257045631648,45.5164187760815
1_285,1,Bâtiment remarquable,,644,644,avenue,,Stuart,,644-644 avenue Stuart ,FICHE INTROUVABLE OUTREMONT.,Non,,Retenu Inventaire pre 1940,i663-OUT-3033908,3037062,277276,9642-00-3801-8-000-0000,296038.3461021632,5041999.679428816,-73.6121484032108,45.5178609964136
1_312,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/220_Avenue_Vincent-d'Indy_CAT_1.pdf,192,240,avenue,,Vincent-D'Indy,,192-240 avenue Vincent-D'Indy ,,Non,faculté de musique de l'Université de Montréal,Post 1940,i663-OUT-3034423-001,3037818,469075,9641-30-2873-7-000-0000,296271.10789795645,5041023.49625225,-73.6091520960715,45.5090797983826
1_311,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/28_Avenue_Vincent-d'Indy_CAT_1.pdf,14,28,avenue,,Vincent-D'Indy,,14-28 avenue Vincent-D'Indy ,,Non,presbytère Saint-Germain,Retenu Inventaire pre 1940,i663-OUT-3034421-003,3037812,9667,9541-82-6898-3-000-0000,295898.75728327857,5041262.742614202,-73.6139217438802,45.5112279803218
1_063,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/63_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,63,63,chemin,de la,Côte-Sainte-Catherine,,63-63 chemin de la Côte-Sainte-Catherine ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3035256,3038956,279586,9741-57-3782-0-000-0000,297534.7314370352,5041784.049620731,-73.5929916339024,45.5159378723333
1_066,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/137_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,137,137,chemin,de la,Côte-Sainte-Catherine,,137-137 chemin de la Côte-Sainte-Catherine ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3035386,3039212,279583,9741-38-5430-4-000-0000,297349.0291735207,5041819.942218327,-73.5953690679385,45.5162588885237
1_067,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/143_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,143,143,chemin,de la,Côte-Sainte-Catherine,,143-143 chemin de la Côte-Sainte-Catherine ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3035389,3039215,279582,9741-38-3225-0-000-0000,297333.15905108023,5041820.112864804,-73.5955722006671,45.5162602543003
1_071,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/243_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,243,245,chemin,de la,Côte-Sainte-Catherine,,243-245 chemin de la Côte-Sainte-Catherine ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3031196,3034146,60525,9741-08-0910-3-000-0000,297004.2791576871,5041813.290908913,-73.5997816003725,45.5161952681972
1_073,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/249_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,249,249,chemin,de la,Côte-Sainte-Catherine,,249-249 chemin de la Côte-Sainte-Catherine ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3031197,3034147,277766,9641-98-8816-7-000-0000,296992.0572976541,5041813.024075373,-73.599938030006,45.5161927303714
1_076,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/325_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,325,325,chemin,de la,Côte-Sainte-Catherine,,325-325 chemin de la Côte-Sainte-Catherine ,,Non,maison Osias-Lamoureux,Retenu Inventaire pre 1940,i663-OUT-3033732,3036818,342282,9641-77-7788-3-000-0000,296773.06083748414,5041788.043819405,-73.6027406691748,45.5159654614677
1_077,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/343_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,343,343,chemin,de la,Côte-Sainte-Catherine,,343-343 chemin de la Côte-Sainte-Catherine ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3033737,3036823,277334,9641-77-0891-2-000-0000,296709.6356042131,5041783.1983048,-73.603552398052,45.5159211265845
1_080,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/373_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,373,375,chemin,de la,Côte-Sainte-Catherine,,373-375 chemin de la Côte-Sainte-Catherine ,,Non,maison Joseph-Lamoureux,Retenu Inventaire pre 1940,i663-OUT-3033742,3036830,277332,9641-67-0687-5-000-0000,296614.76429999276,5041787.359106272,-73.6047667681612,45.5159574598897
1_084,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/557_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,557,557,chemin,de la,Côte-Sainte-Catherine,,557-557 chemin de la Côte-Sainte-Catherine ,,Non,maison Camille-Legault,Retenu Inventaire pre 1940,i663-OUT-3033779,3036867,277325,9641-05-6676-2-000-0000,296063.6542276681,5041573.702493832,-73.6118168703541,45.5140282062531
1_085,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/603_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,603,603,chemin,de la,Côte-Sainte-Catherine,,603-603 chemin de la Côte-Sainte-Catherine ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3033787,3036880,277320,9541-94-6699-0-000-0000,295965.1617820478,5041497.996187153,-73.6130761127266,45.5133457300242
1_087,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/637_Chemin_de_la_C%C3%B4te-Sainte-Catherine_CAT_1.pdf?csf=1&web=1&e=be98bf,637,637,chemin,de la,Côte-Sainte-Catherine,,637-637 chemin de la Côte-Sainte-Catherine ,,Non,maison Aimbault,Retenu Inventaire pre 1940,i663-OUT-3033792,3036890,342278,9541-84-8633-8-000-0000,295883.37704799965,5041435.226214092,-73.6141217227824,45.5127798599589
1_088,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/645_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,645,645,chemin,de la,Côte-Sainte-Catherine,,645-645 chemin de la Côte-Sainte-Catherine ,,Non,maison William-E.-Williams,Retenu Inventaire pre 1940,i663-OUT-3033793,3036892,283475,9541-84-7524-0-000-0000,295876.0283263367,5041426.575613564,-73.6142156196698,45.5127019244185
1_089,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/661_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,661,661,chemin,de la,Côte-Sainte-Catherine,,661-661 chemin de la Côte-Sainte-Catherine ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3033794,3036894,277318,9541-83-1691-5-000-0000,295819.8154510085,5041389.022448829,-73.6149343845369,45.5123632845126
1_064,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/96_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,96,96,chemin,de la,Côte-Sainte-Catherine,,96-96 chemin de la Côte-Sainte-Catherine ,,Non,maison Joseph-Wilfrid-Jalbert,Retenu Inventaire pre 1940,i663-OUT-3035401,3109064,279577,9741-57-0321-0-000-0000,297503.4725858938,5041727.009627275,-73.5933908812887,45.5154242773511
1_065,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/98_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,98,98,chemin,de la,Côte-Sainte-Catherine,,98-98 chemin de la Côte-Sainte-Catherine ,,Non,maison Armand-Albert-Grothé,Retenu Inventaire pre 1940,i663-OUT-3035405-001,3039231,60192,9741-47-7735-5-000-0000,297483.336301507,5041731.787728655,-73.5936486838106,45.5154670616118
1_068,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/216_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,216,216,chemin,de la,Côte-Sainte-Catherine,,216-216 chemin de la Côte-Sainte-Catherine ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3035478,3039384,279576,9741-17-1467-4-000-0000,297115.5717933375,5041766.691953112,-73.5983563780516,45.5157771877272
1_069,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/220_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,220,220,chemin,de la,Côte-Sainte-Catherine,,220-220 chemin de la Côte-Sainte-Catherine ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3035480,3039386,355002,9741-07-9966-8-000-0000,297099.872317375,5041764.985488334,-73.5985572954488,45.5157616590857
1_070,1,Bâtiment remarquable,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/228_Chemin_de_la_Côte-Sainte-Catherine_CAT_1.pdf,228,228,chemin,de la,Côte-Sainte-Catherine,,228-228 chemin de la Côte-Sainte-Catherine ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3035483-001,3039390,279575,9741-07-7160-0-000-0000,297070.521123184,5041766.691953112,-73.5989330005397,45.5157766897867
