ID_FICHE,CAT_BISSON,TYPE_CAT_BISSON,ADRESSE,TYPE_VOIE,NOM_VOIE,NOM_INDICATIF,STATUT_INV_PRE_40_2025,DEMOLI,LIEN_FTP,LNG,LAT
2_275,2,Bâtiment intéressant,717-717 avenue Rockland,avenue,Rockland,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/717_avenue_Rockland_CAT_2.pdf?csf=1&web=1&e=BVgDaR,-73.6155414405361,45.5161545311656
2_276,2,Bâtiment intéressant,780-780 avenue Rockland,avenue,Rockland,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/780_avenue_Rockland_CAT_2.pdf?csf=1&web=1&e=zeOh9D,-73.617493285559,45.5165455443036
2_277,2,Bâtiment intéressant,830-832 avenue Rockland,avenue,Rockland,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/830_avenue_Rockland_CAT_2.pdf?csf=1&web=1&e=AFyvqj,-73.6189713117698,45.517205064
2_283,2,Bâtiment intéressant,1005-1005 avenue Saint-Viateur,avenue,Saint-Viateur,,Post 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1005_avenue_Saint_Viateur_CAT_2.pdf?csf=1&web=1&e=6eVYDv,-73.6032423632625,45.5214267969941
2_284,2,Bâtiment intéressant,1045-1045 avenue Saint-Viateur,avenue,Saint-Viateur,appartements Château Laurier,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1045_avenue_Saint_Viateur_CAT_2.pdf?csf=1&web=1&e=jOuGii,-73.603561194713,45.5210838535373
2_285,2,Bâtiment intéressant,1050-1056 avenue Saint-Viateur,avenue,Saint-Viateur,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1050_avenue_Saint_Viateur_CAT_2.pdf?csf=1&web=1&e=fjC2s4,-73.603329331569,45.5206115952987
2_286,2,Bâtiment intéressant,1062-1066 avenue Saint-Viateur,avenue,Saint-Viateur,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1062_avenue_Saint_Viateur_CAT_2.pdf?csf=1&web=1&e=VHKAv4,-73.6034016969561,45.5205415665148
2_287,2,Bâtiment intéressant,1070-1072 avenue Saint-Viateur,avenue,Saint-Viateur,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1070_avenue_Saint_Viateur_CAT_2.pdf?csf=1&web=1&e=d4BZXx,-73.6034949136592,45.5204516526713
2_288,2,Bâtiment intéressant,1076-1078 avenue Saint-Viateur,avenue,Saint-Viateur,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1076_avenue_Saint_Viateur_CAT_2.pdf?csf=1&web=1&e=74vaVi,-73.6035501037839,45.5203963230075
2_290,2,Bâtiment intéressant,1150-1152 avenue Saint-Viateur,avenue,Saint-Viateur,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1150_avenue_Saint_Viateur_CAT_2.pdf?csf=1&web=1&e=G34kql,-73.6043673687416,45.5194959892715
2_289,2,Bâtiment intéressant,1088-1090 avenue Saint-Viateur,avenue,Saint-Viateur,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1088_avenue_Saint_Viateur_CAT_2.pdf?csf=1&web=1&e=I4NVVg,-73.6036224155066,45.5202973586885
2_291,2,Bâtiment intéressant,15-15 avenue Springgrove,avenue,Springgrove,,Post 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/15_avenue_Springgrove_CAT_2.pdf?csf=1&web=1&e=WGPlIK,-73.6020254013245,45.5132991872199
2_292,2,Bâtiment intéressant,40-40 avenue Springgrove,avenue,Springgrove,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/40_avenue_Springgrove_CAT_2.pdf?csf=1&web=1&e=47573M,-73.6031169694421,45.5143105168095
2_293,2,Bâtiment intéressant,57-57 avenue Springgrove,avenue,Springgrove,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/57_avenue_Springgrove_CAT_2.pdf?csf=1&web=1&e=tFd3Bj,-73.6031241282297,45.5148667623756
2_294,2,Bâtiment intéressant,59-59 avenue Springgrove,avenue,Springgrove,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/59_avenue_Springgrove_CAT_2.pdf?csf=1&web=1&e=7hIRKR,-73.6031990652383,45.5148632397195
2_295,2,Bâtiment intéressant,77-77 avenue Springgrove,avenue,Springgrove,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/77_avenue_Springgrove_CAT_2.pdf?csf=1&web=1&e=jGc6nO,-73.6039336123681,45.5147848366738
2_296,2,Bâtiment intéressant,81-81 avenue Springgrove,avenue,Springgrove,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/81_avenue_Springgrove_CAT_2.pdf?csf=1&web=1&e=V82fH1,-73.604045406532,45.5147812799221
2_297,2,Bâtiment intéressant,315-315 avenue Stuart,avenue,Stuart,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/315_avenue_Stuart_CAT_2.pdf?csf=1&web=1&e=PacDYz,-73.6063884608954,45.5157706954596
2_298,2,Bâtiment intéressant,335-335 avenue Stuart,avenue,Stuart,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/335_avenue_Stuart_CAT_2.pdf?csf=1&web=1&e=x2RW0D,-73.6072639549685,45.5161551070748
2_299,2,Bâtiment intéressant,339-339 avenue Stuart,avenue,Stuart,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/339_avenue_Stuart_CAT_2.pdf?csf=1&web=1&e=6zHrwz,-73.6073592393473,45.516190431114
2_300,2,Bâtiment intéressant,401-401 avenue Stuart,avenue,Stuart,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/401_avenue_Stuart_CAT_2.pdf?csf=1&web=1&e=RL7evn,-73.6076967780237,45.5163399731654
2_301,2,Bâtiment intéressant,407-407 avenue Stuart,avenue,Stuart,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/407_avenue_Stuart_CAT_2.pdf?csf=1&web=1&e=wIFc25,-73.6078418729047,45.5164020259278
2_302,2,Bâtiment intéressant,415-415 avenue Stuart,avenue,Stuart,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/415_avenue_Stuart_CAT_2.pdf?csf=1&web=1&e=4a5aq1,-73.6079341013899,45.5164451260768
2_303,2,Bâtiment intéressant,425-425 avenue Stuart,avenue,Stuart,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/425_avenue_Stuart_CAT_2.pdf?csf=1&web=1&e=G79iMY,-73.6080853382209,45.5165063089803
2_304,2,Bâtiment intéressant,427-427 avenue Stuart,avenue,Stuart,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/427_avenue_Stuart_CAT_2.pdf?csf=1&web=1&e=XcATcd,-73.6081812562187,45.5165511329281
2_305,2,Bâtiment intéressant,441-441 avenue Stuart,avenue,Stuart,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/441_avenue_Stuart_CAT_2.pdf?csf=1&web=1&e=UmI5hN,-73.6084395209646,45.5166839047939
2_306,2,Bâtiment intéressant,447-447 avenue Stuart,avenue,Stuart,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/441_avenue_Stuart_CAT_2.pdf?csf=1&web=1&e=UmI5hN,-73.6085194409293,45.5167149237211
2_307,2,Bâtiment intéressant,509-509 avenue Stuart,avenue,Stuart,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/509_avenue_Stuart_CAT_2.pdf?csf=1&web=1&e=FMc7sD,-73.6097110151126,45.5172501711825
2_308,2,Bâtiment intéressant,513-513 avenue Stuart,avenue,Stuart,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/513_avenue_Stuart_CAT_2.pdf?csf=1&web=1&e=3cHad6,-73.6098376665785,45.5173027379173
2_310,2,Bâtiment intéressant,743-743 avenue Stuart,avenue,Stuart,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/743_avenue_Stuart_CAT_2.pdf?csf=1&web=1&e=U5Z0X3,-73.6138921732883,45.5191368164506
2_311,2,Bâtiment intéressant,745-745 avenue Stuart,avenue,Stuart,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/745_avenue_Stuart_CAT_2.pdf?csf=1&web=1&e=25837Z,-73.6139573765727,45.5191782111683
2_312,2,Bâtiment intéressant,747-747 avenue Stuart,avenue,Stuart,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/747_avenue_Stuart_CAT_2.pdf?csf=1&web=1&e=9493eF,-73.6140373170538,45.5192161361587
2_313,2,Bâtiment intéressant,749-749 avenue Stuart,avenue,Stuart,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/749_avenue_Stuart_CAT_2.pdf?csf=1&web=1&e=DNSkNC,-73.6141234027589,45.5192549186983
2_314,2,Bâtiment intéressant,806-806 avenue Stuart,avenue,Stuart,appartements Lord Melchett,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/806_avenue_Stuart_CAT_2.pdf?csf=1&web=1&e=3nCcrq,-73.6160513514758,45.5197119723869
2_309,2,Bâtiment intéressant,703-705 avenue Stuart,avenue,Stuart,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/703_avenue_Stuart_CAT_2.pdf?csf=1&web=1&e=3BirB8,-73.6128122276902,45.5186674648578
2_324,2,Bâtiment intéressant,874-878 avenue Stuart,avenue,Stuart,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/874_avenue_Stuart_CAT_2.pdf?csf=1&web=1&e=tgg616,-73.6171159185086,45.5201049839448
2_315,2,Bâtiment intéressant,820-824 avenue Stuart,avenue,Stuart,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/820_avenue_Stuart_CAT_2.pdf?csf=1&web=1&e=krkMr0,-73.6162502359458,45.519774190281
2_317,2,Bâtiment intéressant,832-836 avenue Stuart,avenue,Stuart,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/832_avenue_Stuart_CAT_2.pdf?csf=1&web=1&e=2p0UX8,-73.6164494255085,45.519843086967
2_319,2,Bâtiment intéressant,844-848 avenue Stuart,avenue,Stuart,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/844_avenue_Stuart_CAT_2.pdf?csf=1&web=1&e=JQMtG4,-73.6166461742431,45.5199197594986
2_320,2,Bâtiment intéressant,850-854 avenue Stuart,avenue,Stuart,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/850_avenue_Stuart_CAT_2.pdf?csf=1&web=1&e=P4lzXQ,-73.6167199062674,45.5199248666523
2_322,2,Bâtiment intéressant,862-866 avenue Stuart,avenue,Stuart,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/862_avenue_Stuart_CAT_2.pdf?csf=1&web=1&e=50TYZt,-73.6169129892603,45.520011043659
2_316,2,Bâtiment intéressant,826-830 avenue Stuart,avenue,Stuart,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/826_avenue_Stuart_CAT_2.pdf?csf=1&web=1&e=ZaYzMR,-73.6163381136476,45.5197870569862
2_318,2,Bâtiment intéressant,838-842 avenue Stuart,avenue,Stuart,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/838_avenue_Stuart_CAT_2.pdf?csf=1&web=1&e=17Yd1b,-73.6165385284836,45.5198542247796
2_321,2,Bâtiment intéressant,856-860 avenue Stuart,avenue,Stuart,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/856_avenue_Stuart_CAT_2.pdf?csf=1&web=1&e=nA3UUz,-73.6168521011415,45.519978283666
2_323,2,Bâtiment intéressant,868-872 avenue Stuart,avenue,Stuart,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/868_avenue_Stuart_CAT_2.pdf?csf=1&web=1&e=OEWIQj,-73.61701818016,45.5200774442827
2_327,2,Bâtiment intéressant,1630-1630 avenue Van Horne,avenue,Van Horne,appartements The Lindy,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1630_avenue_Van_Horne_CAT_2.pdf?csf=1&web=1&e=tGjrtH,-73.6174951829193,45.5172551004748
2_328,2,Bâtiment intéressant,1640-1640 avenue Van Horne,avenue,Van Horne,appartements Chamberlain,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1640_avenue_Van_Horne_CAT_2.pdf?csf=1&web=1&e=jrOUYw,-73.6176202512955,45.5171340474657
2_329,2,Bâtiment intéressant,1781-1781 avenue Van Horne,avenue,Van Horne,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1781_avenue_Van_Horne_CAT_2.pdf?csf=1&web=1&e=wem3Hm,-73.6197604012138,45.5153378251258
2_330,2,Bâtiment intéressant,1785-1785 avenue Van Horne,avenue,Van Horne,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1785_avenue_Van_Horne_CAT_2.pdf?csf=1&web=1&e=Wb3AiQ,-73.6198314961989,45.5152608772374
2_325,2,Bâtiment intéressant,1110-1114 avenue Van Horne,avenue,Van Horne,,Démoli,Oui,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1110_avenue_Van_Horne_CAT_2.pdf?csf=1&web=1&e=xl5yRS,-73.6119714280216,45.5235400710376
2_326,2,Bâtiment intéressant,1586-1592 avenue Van Horne,avenue,Van Horne,appartements Davaar,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1586_avenue_Van_Horne_CAT_2.pdf?csf=1&web=1&e=9BSEEQ,-73.6170662476208,45.5177789702961
2_333,2,Bâtiment intéressant,472-472 avenue Villeneuve,avenue,Villeneuve,,Analyse en cours,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/472_avenue_Villeneuve_DOUBLON_39_McNider_CAT_2.pdf?csf=1&web=1&e=s8MK58,-73.5936868711763,45.516389393578
2_334,2,Bâtiment intéressant,36-46 avenue Vincent-D'Indy,avenue,Vincent-D'Indy,école Saint-Germain d'Outremont,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/36_avenue_Vincent_D_Indy_CAT_2.pdf?csf=1&web=1&e=dYInUd,-73.6133112278,45.5110283919711
2_335,2,Bâtiment intéressant,215-215 avenue Willowdale,avenue,Willowdale,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/215_avenue_Willowdale_CAT_2.pdf?csf=1&web=1&e=KGob2u,-73.6165854139474,45.5075961850695
2_337,2,Bâtiment intéressant,430-430 avenue Willowdale,avenue,Willowdale,appartements Modern Court,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/430_avenue_Willowdale_CAT_2.pdf?csf=1&web=1&e=ZvwGEq,-73.6181282215592,45.5051798518746
2_336,2,Bâtiment intéressant,340-350 avenue Willowdale,avenue,Willowdale,appartements Jefferson,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/340_avenue_Willowdale_CAT_2.pdf?csf=1&web=1&e=GwIlaJ,-73.6171982177346,45.5061284996401
2_338,2,Bâtiment intéressant,625-625 avenue Wiseman,avenue,Wiseman,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/625_avenue_Wiseman_CAT_2.pdf?csf=1&web=1&e=31TYlS,-73.6107136381613,45.5186844604048
2_339,2,Bâtiment intéressant,635-639 avenue Wiseman,avenue,Wiseman,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/635_avenue_Wiseman_CAT_2.pdf?csf=1&web=1&e=Pmtbar,-73.610815878486,45.5187258073829
2_340,2,Bâtiment intéressant,5540-5540 avenue Woodbury,avenue,Woodbury,appartements Beaverdale,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/5540_avenue_Woodbury_CAT_2.pdf?csf=1&web=1&e=cHdZRW,-73.6178795627715,45.5054365196508
2_105,2,Bâtiment intéressant,500-500 boulevard Dollard,boulevard,Dollard,,Post 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/500_boulevard_Dollard_CAT_2.pdf?csf=1&web=1&e=oQA2VZ,-73.6104820885791,45.5164994070562
2_107,2,Bâtiment intéressant,650-650 boulevard Dollard,boulevard,Dollard,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/650_boulevard_Dollard_CAT_2.pdf?csf=1&web=1&e=veD7OU,-73.6128675578661,45.5172582846156
2_108,2,Bâtiment intéressant,654-654 boulevard Dollard,boulevard,Dollard,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/654_boulevard_Dollard_CAT_2.pdf?csf=1&web=1&e=Ia6VHb,-73.6129659416516,45.5173048295937
2_109,2,Bâtiment intéressant,680-680 boulevard Dollard,boulevard,Dollard,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/680_boulevard_Dollard_CAT_2.pdf?csf=1&web=1&e=MHQQoT,-73.6133569483034,45.5174547338762
2_110,2,Bâtiment intéressant,765-765 boulevard Dollard,boulevard,Dollard,,Post 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/765_boulevard_Dollard_CAT_2.pdf?csf=1&web=1&e=cKfqAf,-73.6148338313733,45.5186927326387
2_106,2,Bâtiment intéressant,624-626 boulevard Dollard,boulevard,Dollard,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/624_boulevard_Dollard_CAT_2.pdf?csf=1&web=1&e=Vz9snd,-73.6123384762997,45.5170069429444
2_205,2,Bâtiment intéressant,1049-1049 boulevard du Mont-Royal,boulevard,Mont-Royal,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1049_boulevard_du_Mont_Royal_CAT_2.pdf?csf=1&web=1&e=9jp2VX,-73.5917203053994,45.5148548506867
2_206,2,Bâtiment intéressant,1167-1167 boulevard du Mont-Royal,boulevard,Mont-Royal,,Post 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1167_boulevard_du_Mont_Royal_CAT_2.pdf?csf=1&web=1&e=XmJWsR,-73.5978064063278,45.5146882814604
2_207,2,Bâtiment intéressant,1195-1195 boulevard du Mont-Royal,boulevard,Mont-Royal,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1195_boulevard_du_Mont_Royal_CAT_2.pdf?csf=1&web=1&e=gepgMV,-73.5987671403761,45.5139783198389
2_208,2,Bâtiment intéressant,1229-1233 boulevard du Mont-Royal,boulevard,Mont-Royal,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1229_boulevard_du_Mont_Royal_CAT_2.pdf?csf=1&web=1&e=ao7seh,-73.6000333636865,45.5126988745689
2_209,2,Bâtiment intéressant,1365-1375 boulevard du Mont-Royal,boulevard,Mont-Royal,maison des Sœurs des Saints-Noms-de-Jésus-et-de-Marie,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1365_boulevard_du_Mont_Royal_CAT_2.pdf?csf=1&web=1&e=N6bLXU,-73.6056411563417,45.5117938030827
2_278,2,Bâtiment intéressant,411-411 boulevard Saint-Joseph,boulevard,Saint-Joseph,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/411_boulevard_Saint_Joseph_CAT_2.pdf?csf=1&web=1&e=HT51K5,-73.5958894123356,45.5177000585325
2_279,2,Bâtiment intéressant,413-413 boulevard Saint-Joseph,boulevard,Saint-Joseph,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/413_boulevard_Saint_Joseph_CAT_2.pdf?csf=1&web=1&e=lQoIGL,-73.5959409389297,45.5176551005327
2_280,2,Bâtiment intéressant,417-417 boulevard Saint-Joseph,boulevard,Saint-Joseph,appartements Outremont,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/417_boulevard_Saint_Joseph_CAT_2.pdf?csf=1&web=1&e=doJJ2l,-73.5960562811915,45.5175669016189
2_281,2,Bâtiment intéressant,419-419 boulevard Saint-Joseph,boulevard,Saint-Joseph,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/419_boulevard_Saint_Joseph_CAT_2.pdf?csf=1&web=1&e=BmQITy,-73.5961248966814,45.5174562845482
2_282,2,Bâtiment intéressant,425-425 boulevard Saint-Joseph,boulevard,Saint-Joseph,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/425_boulevard_Saint_Joseph_CAT_2.pdf?csf=1&web=1&e=nfezEM,-73.5962867377737,45.5172574869049
2_059,2,Bâtiment intéressant,40-40 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/40_chemin_de_la_Cote_Sainte_Catherine_CAT_2.pdf?csf=1&web=1&e=wIKi4Q,-73.5915224282242,45.5159450559125
2_060,2,Bâtiment intéressant,50-50 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/50_chemin_de_la_Cote_Sainte_Catherine_CAT_2.pdf?csf=1&web=1&e=xgDRph,-73.5919866037204,45.5157995738819
2_061,2,Bâtiment intéressant,86-86 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/86_chemin_de_la_Cote_Sainte_Catherine_CAT_2.pdf?csf=1&web=1&e=hmlwsc,-73.5927723654062,45.515468987761
2_062,2,Bâtiment intéressant,180-180 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/180_chemin_de_la_Cote_Sainte_Catherine_CAT_2.pdf?csf=1&web=1&e=35BgMx,-73.5975977018575,45.515843287405
2_065,2,Bâtiment intéressant,255-255 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/255_chemin_de_la_Cote_Sainte_Catherine_CAT_2.pdf?csf=1&web=1&e=nB8Zoz,-73.6001525168706,45.5161537518013
2_067,2,Bâtiment intéressant,283-283 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/283_chemin_de_la_Cote_Sainte_Catherine_CAT_2.pdf?csf=1&web=1&e=Tz4fbB,-73.6014313634711,45.5160783413357
2_068,2,Bâtiment intéressant,314-314 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,maison mère des Soeurs missionnaires de l’Immaculée-Conception,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/314_chemin_de_la_Cote_Sainte_Catherine_CAT_2.pdf?csf=1&web=1&e=hDVP67,-73.6018208948584,45.5153447998944
2_069,2,Bâtiment intéressant,318-318 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/318_chemin_de_la_Cote_Sainte_Catherine_CAT_2.pdf?csf=1&web=1&e=I4ZMh2,-73.6025198755312,45.5153829184636
2_072,2,Bâtiment intéressant,348-348 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/348_chemin_de_la_Cote_Sainte_Catherine_CAT_2.pdf?csf=1&web=1&e=vz4Ubu,-73.6036868158284,45.515261804615
2_074,2,Bâtiment intéressant,379-379 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/379_chemin_de_la_Cote_Sainte_Catherine_CAT_2.pdf?csf=1&web=1&e=GExXc4,-73.6049299452628,45.5158134664343
